id,float_string,float_default,float_10m_2d,float_24m_24d,float_38m_24d,float_39m_24d,float_48m_24d
106,4444444444444444444444444444444444444444444.444444,null,null,null,null,null,null
107,444444444444444444444444444444444444444444.4444444,null,null,null,null,null,null
108,44444444444444444444444444444444444444444.44444444,null,null,null,null,null,null
109,4444444444444444444444444444444444444444.444444444,null,null,null,null,null,null
110,444444444444444444444444444444444444444.4444444444,null,null,null,null,null,null
111,44444444444444444444444444444444444444.44444444444,44444444444444444444444444444444444444.44444444444,null,null,null,null,null
112,4444444444444444444444444444444444444.444444444444,4444444444444444444444444444444444444.444444444444,null,null,null,null,null
113,444444444444444444444444444444444444.4444444444444,444444444444444444444444444444444444.4444444444444,null,null,null,null,null
114,44444444444444444444444444444444444.44444444444444,44444444444444444444444444444444444.44444444444444,null,null,null,null,null
115,4444444444444444444444444444444444.444444444444444,4444444444444444444444444444444444.444444444444444,null,null,null,null,null
116,444444444444444444444444444444444.4444444444444444,444444444444444444444444444444444.4444444444444444,null,null,null,null,null
117,44444444444444444444444444444444.44444444444444444,44444444444444444444444444444444.44444444444444444,null,null,null,null,null
118,4444444444444444444444444444444.444444444444444444,4444444444444444444444444444444.444444444444444444,null,null,null,null,null
119,444444444444444444444444444444.4444444444444444444,444444444444444444444444444444.4444444444444444444,null,null,null,null,null
120,44444444444444444444444444444.44444444444444444444,44444444444444444444444444444.44444444444444444444,null,null,null,null,null
121,4444444444444444444444444444.444444444444444444444,4444444444444444444444444444.444444444444444444444,null,null,null,null,null
122,444444444444444444444444444.4444444444444444444444,444444444444444444444444444.4444444444444444444444,null,null,null,null,null
123,44444444444444444444444444.44444444444444444444444,44444444444444444444444444.44444444444444444444444,null,null,null,null,null
124,4444444444444444444444444.444444444444444444444444,4444444444444444444444444.444444444444444444444444,null,null,null,null,null
125,444444444444444444444444.4444444444444444444444444,444444444444444444444444.4444444444444444444444444,null,null,null,null,444444444444444444444444.4444444444444444444444444
126,44444444444444444444444.44444444444444444444444444,44444444444444444444444.44444444444444444444444444,null,null,null,null,44444444444444444444444.44444444444444444444444444
127,4444444444444444444444.444444444444444444444444444,4444444444444444444444.444444444444444444444444444,null,null,null,null,4444444444444444444444.444444444444444444444444444
128,444444444444444444444.4444444444444444444444444444,444444444444444444444.4444444444444444444444444444,null,null,null,null,444444444444444444444.4444444444444444444444444444
129,44444444444444444444.44444444444444444444444444444,44444444444444444444.44444444444444444444444444444,null,null,null,null,44444444444444444444.44444444444444444444444444444
130,4444444444444444444.444444444444444444444444444444,4444444444444444444.444444444444444444444444444444,null,null,null,null,4444444444444444444.444444444444444444444444444444
131,444444444444444444.4444444444444444444444444444444,444444444444444444.4444444444444444444444444444444,null,null,null,null,444444444444444444.4444444444444444444444444444444
132,44444444444444444.44444444444444444444444444444444,44444444444444444.44444444444444444444444444444444,null,null,null,null,44444444444444444.44444444444444444444444444444444
133,4444444444444444.444444444444444444444444444444444,4444444444444444.444444444444444444444444444444444,null,null,null,null,4444444444444444.444444444444444444444444444444444
134,444444444444444.4444444444444444444444444444444444,444444444444444.4444444444444444444444444444444444,null,null,null,444444444444444.4444444444444444444444444444444444,444444444444444.4444444444444444444444444444444444
135,44444444444444.44444444444444444444444444444444444,44444444444444.44444444444444444444444444444444444,null,null,44444444444444.44444444444444444444444444444444444,44444444444444.44444444444444444444444444444444444,44444444444444.44444444444444444444444444444444444
136,4444444444444.444444444444444444444444444444444444,4444444444444.444444444444444444444444444444444444,null,null,4444444444444.444444444444444444444444444444444444,4444444444444.444444444444444444444444444444444444,4444444444444.444444444444444444444444444444444444
137,444444444444.4444444444444444444444444444444444444,444444444444.4444444444444444444444444444444444444,null,null,444444444444.4444444444444444444444444444444444444,444444444444.4444444444444444444444444444444444444,444444444444.4444444444444444444444444444444444444
138,44444444444.44444444444444444444444444444444444444,44444444444.44444444444444444444444444444444444444,null,null,44444444444.44444444444444444444444444444444444444,44444444444.44444444444444444444444444444444444444,44444444444.44444444444444444444444444444444444444
139,4444444444.444444444444444444444444444444444444444,4444444444.444444444444444444444444444444444444444,null,null,4444444444.444444444444444444444444444444444444444,4444444444.444444444444444444444444444444444444444,4444444444.444444444444444444444444444444444444444
140,444444444.4444444444444444444444444444444444444444,444444444.4444444444444444444444444444444444444444,null,null,444444444.4444444444444444444444444444444444444444,444444444.4444444444444444444444444444444444444444,444444444.4444444444444444444444444444444444444444
141,44444444.44444444444444444444444444444444444444444,44444444.44444444444444444444444444444444444444444,44444444.44444444444444444444444444444444444444444,null,44444444.44444444444444444444444444444444444444444,44444444.44444444444444444444444444444444444444444,44444444.44444444444444444444444444444444444444444
142,4444444.444444444444444444444444444444444444444444,4444444.444444444444444444444444444444444444444444,4444444.444444444444444444444444444444444444444444,null,4444444.444444444444444444444444444444444444444444,4444444.444444444444444444444444444444444444444444,4444444.444444444444444444444444444444444444444444
143,444444.4444444444444444444444444444444444444444444,444444.4444444444444444444444444444444444444444444,444444.4444444444444444444444444444444444444444444,null,444444.4444444444444444444444444444444444444444444,444444.4444444444444444444444444444444444444444444,444444.4444444444444444444444444444444444444444444
144,44444.44444444444444444444444444444444444444444444,44444.44444444444444444444444444444444444444444444,44444.44444444444444444444444444444444444444444444,null,44444.44444444444444444444444444444444444444444444,44444.44444444444444444444444444444444444444444444,44444.44444444444444444444444444444444444444444444
145,4444.444444444444444444444444444444444444444444444,4444.444444444444444444444444444444444444444444444,4444.444444444444444444444444444444444444444444444,null,4444.444444444444444444444444444444444444444444444,4444.444444444444444444444444444444444444444444444,4444.444444444444444444444444444444444444444444444
146,444.4444444444444444444444444444444444444444444444,444.4444444444444444444444444444444444444444444444,444.4444444444444444444444444444444444444444444444,null,444.4444444444444444444444444444444444444444444444,444.4444444444444444444444444444444444444444444444,444.4444444444444444444444444444444444444444444444
147,44.44444444444444444444444444444444444444444444444,44.44444444444444444444444444444444444444444444444,44.44444444444444444444444444444444444444444444444,null,44.44444444444444444444444444444444444444444444444,44.44444444444444444444444444444444444444444444444,44.44444444444444444444444444444444444444444444444
148,4.444444444444444444444444444444444444444444444444,4.444444444444444444444444444444444444444444444444,4.444444444444444444444444444444444444444444444444,null,4.444444444444444444444444444444444444444444444444,4.444444444444444444444444444444444444444444444444,4.444444444444444444444444444444444444444444444444
149,.4444444444444444444444444444444444444444444444444,.4444444444444444444444444444444444444444444444444,.4444444444444444444444444444444444444444444444444,.4444444444444444444444444444444444444444444444444,.4444444444444444444444444444444444444444444444444,.4444444444444444444444444444444444444444444444444,.4444444444444444444444444444444444444444444444444
